Row ID,Date,Hour,Category,DeviceTypeId,CurrencyId, Bet Amount in Original Currency ,CurrencyRate,PlayerID,WinAmount in Original Currency,Player Gender,Age
40028109356,12/25/2023,20:00:00.000,1,3,BRL,4,5.34568048,262132,19.76,Female,58
40026955420,12/24/2023,14:00:00.000,1,3,BRL,30,5.34568048,262132,0,Female,58
40027107843,12/24/2023,16:00:00.000,1,3,BRL,37.98,5.34568048,262132,0,Female,58
40027325418,12/24/2023,18:00:00.000,1,3,BRL,50,5.34568048,262132,0,Female,58
40027077014,12/24/2023,15:00:00.000,1,3,BRL,70,5.34568048,262132,237.55,Female,58
40026491131,12/24/2023,02:00:00.000,1,3,BRL,3,5.34568048,262132,0,Female,58
40026381602,12/23/2023,21:00:00.000,1,3,BRL,40,5.34568048,262132,0,Female,58
40026464936,12/24/2023,01:00:00.000,1,3,BRL,40,5.34568048,262132,0,Female,58
40026451428,12/24/2023,00:00:00.000,1,3,BRL,50,5.34568048,262132,162.77,Female,58
40026444589,12/23/2023,23:00:00.000,1,3,BRL,99,5.34568048,262132,139.66,Female,58
40026419963,12/23/2023,22:00:00.000,1,3,BRL,114,5.34568048,262132,223.4,Female,58
40024585911,12/22/2023,19:00:00.000,1,3,BRL,20,5.34568048,262132,0,Female,58
40024988364,12/23/2023,01:00:00.000,1,3,BRL,40,5.34568048,262132,0,Female,58
40024947960,12/23/2023,00:00:00.000,1,3,BRL,10,5.34568048,262132,0,Female,58
40023780256,12/22/2023,02:00:00.000,1,3,BRL,15,5.34568048,262132,0,Female,58
40022505169,12/20/2023,22:00:00.000,1,3,BRL,5,5.34568048,262132,0,Female,58
40022517268,12/20/2023,23:00:00.000,1,3,BRL,55,5.34568048,262132,0,Female,58
40022236923,12/20/2023,21:00:00.000,1,3,BRL,40,5.34568048,262132,0,Female,58
40021195147,12/19/2023,21:00:00.000,1,3,BRL,33,5.34568048,262132,0,Female,58
40021307481,12/19/2023,22:00:00.000,1,3,BRL,30,5.34568048,262132,0,Female,58
40020967218,12/19/2023,19:00:00.000,1,3,BRL,60,5.34568048,262132,0,Female,58
40018298277,12/17/2023,15:00:00.000,1,3,BRL,67,5.34568048,262132,0,Female,58
40017743236,12/17/2023,02:00:00.000,1,2,BRL,5,5.34568048,262132,66.83,Female,58
40016877073,12/16/2023,16:00:00.000,1,3,BRL,40,5.34568048,262132,0,Female,58
40015658510,12/15/2023,19:00:00.000,1,3,BRL,30,5.34568048,262132,0,Female,58
40014619299,12/14/2023,19:00:00.000,1,3,BRL,30,5.34568048,262132,0,Female,58
40014735874,12/14/2023,21:00:00.000,1,3,BRL,60,5.34568048,262132,0,Female,58
40029290149,12/26/2023,22:00:00.000,1,3,BRL,6,5.34568048,262643,0,Male,61
40024485704,12/22/2023,19:00:00.000,1,3,BRL,100,5.34568048,262643,0,Male,61
40030452327,12/28/2023,04:00:00.000,1,3,USD,50,1.0903,263098,0,Male,67
40030737632,12/28/2023,13:00:00.000,1,3,USD,113,1.0903,263098,0,Male,67
40030470094,12/28/2023,05:00:00.000,1,3,USD,143,1.0903,263098,0,Male,67
40030101895,12/27/2023,21:00:00.000,1,2,USD,196,1.0903,263098,100,Male,67
40029882007,12/27/2023,18:00:00.000,1,3,USD,20,1.0903,263098,18.1,Male,67
40030362722,12/28/2023,01:00:00.000,1,2,USD,40,1.0903,263098,62.8,Male,67
40030284002,12/27/2023,22:00:00.000,1,2,USD,100,1.0903,263098,150,Male,67
40029613200,12/27/2023,12:00:00.000,1,3,USD,10,1.0903,263098,13.28,Male,67
40029755254,12/27/2023,16:00:00.000,1,3,USD,14,1.0903,263098,13.44,Male,67
40029523078,12/27/2023,10:00:00.000,1,2,USD,15,1.0903,263098,27.75,Male,67
40029576345,12/27/2023,11:00:00.000,1,3,USD,15,1.0903,263098,26.4,Male,67
40029746951,12/27/2023,15:00:00.000,1,3,USD,5,1.0903,263098,9.95,Male,67
40029693289,12/27/2023,14:00:00.000,1,3,USD,27,1.0903,263098,42.59,Male,67
40018641887,12/17/2023,18:00:00.000,1,3,BRL,20,5.34568048,263469,0,Male,26
40034612961,12/31/2023,15:00:00.000,1,3,BRL,2,5.34568048,263665,0,Female,47
40034025211,12/30/2023,21:00:00.000,1,3,BRL,1,5.34568048,263665,1.1,Female,47
40034732154,12/31/2023,16:00:00.000,1,3,BRL,1,5.34568048,263665,1.42,Female,47
40033394109,12/30/2023,16:00:00.000,1,3,BRL,1,5.34568048,263665,0,Female,47
40033913519,12/30/2023,20:00:00.000,1,3,BRL,1,5.34568048,263665,2.47,Female,47
40032562019,12/29/2023,21:00:00.000,1,3,BRL,3,5.34568048,263665,0,Female,47
40031214422,12/28/2023,20:00:00.000,1,3,BRL,3.48,5.34568048,263665,0.42,Female,47
40030264657,12/27/2023,22:00:00.000,1,3,BRL,1,5.34568048,263665,2.15,Female,47
40024580508,12/22/2023,19:00:00.000,1,3,BRL,1,5.34568048,263665,0,Female,47
40021322299,12/19/2023,22:00:00.000,1,3,BRL,2,5.34568048,263665,0,Female,47
40019789274,12/18/2023,19:00:00.000,1,3,BRL,5,5.34568048,263665,13.65,Female,47
40015699949,12/15/2023,19:00:00.000,1,3,BRL,1,5.34568048,263665,0,Female,47
40015768955,12/15/2023,20:00:00.000,1,3,BRL,1,5.34568048,263665,1.41,Female,47
40022085315,12/20/2023,19:00:00.000,1,3,BRL,2,5.34568048,268047,0,Female,21
40033380502,12/30/2023,15:00:00.000,1,3,BRL,21,5.34568048,269600,0,Female,25
40033610607,12/30/2023,17:00:00.000,1,3,BRL,20,5.34568048,269600,0,Female,25
40033640591,12/30/2023,18:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40033433296,12/30/2023,16:00:00.000,1,3,BRL,35,5.34568048,269600,0,Female,25
40031180384,12/28/2023,19:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40029031192,12/26/2023,19:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40029711089,12/27/2023,14:00:00.000,1,3,BRL,8.31,5.34568048,269600,0,Female,25
40029756529,12/27/2023,16:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40029204115,12/26/2023,21:00:00.000,1,3,BRL,10,5.34568048,269600,38.31,Female,25
40027186271,12/24/2023,17:00:00.000,1,3,BRL,10.18,5.34568048,269600,0,Female,25
40025691190,12/23/2023,15:00:00.000,1,3,BRL,9.85,5.34568048,269600,0,Female,25
40025912764,12/23/2023,17:00:00.000,1,3,BRL,18.95,5.34568048,269600,0,Female,25
40026419843,12/23/2023,22:00:00.000,1,3,BRL,16.26,5.34568048,269600,57.56,Female,25
40026474879,12/24/2023,01:00:00.000,1,3,BRL,6.56,5.34568048,269600,14.18,Female,25
40024773592,12/22/2023,21:00:00.000,1,3,BRL,22,5.34568048,269600,0,Female,25
40023649795,12/21/2023,22:00:00.000,1,3,BRL,20,5.34568048,269600,0,Female,25
40023461318,12/21/2023,20:00:00.000,1,3,BRL,28,5.34568048,269600,0,Female,25
40020961254,12/19/2023,19:00:00.000,1,3,BRL,25,5.34568048,269600,0,Female,25
40019602083,12/18/2023,15:00:00.000,1,3,BRL,6.72,5.34568048,269600,0,Female,25
40019640262,12/18/2023,16:00:00.000,1,3,BRL,10,5.34568048,269600,0,Female,25
40019995988,12/18/2023,21:00:00.000,1,3,BRL,10,5.34568048,269600,25.06,Female,25
40018631970,12/17/2023,17:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40018728741,12/17/2023,18:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40018995646,12/17/2023,21:00:00.000,1,3,BRL,15,5.34568048,269600,25.76,Female,25
40018192529,12/17/2023,14:00:00.000,1,3,BRL,1.92,5.34568048,269600,0,Female,25
40016484819,12/16/2023,12:00:00.000,1,3,BRL,8.4,5.34568048,269600,0,Female,25
40016841959,12/16/2023,16:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40017157567,12/16/2023,19:00:00.000,1,3,BRL,15,5.34568048,269600,0,Female,25
40014412159,12/14/2023,19:00:00.000,1,3,BRL,20,5.34568048,269600,96.4,Female,25
40014576161,12/14/2023,19:00:00.000,1,3,BRL,25,5.34568048,271153,0,Male,66
40033890931,12/30/2023,19:00:00.000,1,3,BRL,1.5,5.34568048,273053,5.09,Female,21
40033934950,12/30/2023,20:00:00.000,1,3,BRL,1,5.34568048,273053,2.21,Female,21
40032261207,12/29/2023,19:00:00.000,1,3,BRL,1.5,5.34568048,273053,0,Female,21
40032224949,12/29/2023,18:00:00.000,1,3,BRL,1,5.34568048,273053,0,Female,21
40031281885,12/28/2023,21:00:00.000,1,3,BRL,3,5.34568048,273053,0,Female,21
40029972142,12/27/2023,19:00:00.000,1,2,BRL,0.97,5.34568048,273053,0,Female,21
40028158443,12/25/2023,22:00:00.000,1,3,BRL,1.5,5.34568048,273053,0,Female,21
40026206056,12/23/2023,19:00:00.000,1,3,BRL,1.5,5.34568048,273053,0,Female,21
40026331728,12/23/2023,21:00:00.000,1,3,BRL,1,5.34568048,273053,0,Female,21
40024618862,12/22/2023,19:00:00.000,1,3,BRL,1.5,5.34568048,273053,0,Female,21
40023842093,12/22/2023,04:00:00.000,1,2,BRL,1,5.34568048,273053,0,Female,21
40023657519,12/21/2023,22:00:00.000,1,3,BRL,1.6,5.34568048,273053,3.09,Female,21
40023372738,12/21/2023,19:00:00.000,1,3,BRL,1.2,5.34568048,273053,0,Female,21
40022647393,12/21/2023,05:00:00.000,1,3,BRL,1.6,5.34568048,273053,3.09,Female,21
40022185980,12/20/2023,20:00:00.000,1,3,BRL,4,5.34568048,273053,3.3,Female,21
40022370927,12/20/2023,21:00:00.000,1,3,BRL,5.9,5.34568048,273053,6.07,Female,21
40021434775,12/20/2023,05:00:00.000,1,3,BRL,1.5,5.34568048,273053,4.98,Female,21
40021235025,12/19/2023,21:00:00.000,1,3,BRL,1.5,5.34568048,273053,0,Female,21
40020991242,12/19/2023,19:00:00.000,1,3,BRL,1,5.34568048,273053,0,Female,21
40020777182,12/19/2023,18:00:00.000,1,3,BRL,3.5,5.34568048,273053,5.39,Female,21
40020080284,12/18/2023,22:00:00.000,1,3,BRL,2.5,5.34568048,273053,0,Female,21
40019853525,12/18/2023,19:00:00.000,1,3,BRL,2.5,5.34568048,273053,5.05,Female,21
40020050848,12/18/2023,21:00:00.000,1,3,BRL,0.7,5.34568048,273053,1.11,Female,21
40018618055,12/17/2023,17:00:00.000,1,3,BRL,2,5.34568048,273053,0,Female,21
40019012648,12/17/2023,21:00:00.000,1,3,BRL,5.14,5.34568048,273053,2.42,Female,21
40018790092,12/17/2023,18:00:00.000,1,3,BRL,5,5.34568048,273053,6.1,Female,21
40018985876,12/17/2023,20:00:00.000,1,3,BRL,2,5.34568048,273053,3.04,Female,21
40014890278,12/14/2023,21:00:00.000,1,3,BRL,25,5.34568048,273474,0,Male,20
40014847930,12/14/2023,21:00:00.000,1,3,BRL,25,5.34568048,274850,0,Female,31
40014511923,12/14/2023,19:00:00.000,1,3,BRL,25,5.34568048,277049,0,Female,38
40023768697,12/22/2023,01:00:00.000,1,3,BRL,49,5.34568048,277999,0,Female,21
40014561562,12/14/2023,19:00:00.000,1,3,BRL,8.48,5.34568048,277999,0,Female,21
40015343218,12/15/2023,13:00:00.000,1,3,BRL,1,5.34568048,277999,0,Female,21
40016926557,12/16/2023,17:00:00.000,1,3,BRL,25,5.34568048,278503,0,Female,49
40024597606,12/22/2023,19:00:00.000,1,3,BRL,1700,5.34568048,282243,0,Female,34
40015110029,12/15/2023,07:00:00.000,1,3,USD,9.4,1.0903,285871,0,Male,26
40019180863,12/17/2023,22:00:00.000,1,3,BRL,1,5.34568048,286398,0,Female,25
40032054999,12/29/2023,16:00:00.000,1,3,BRL,119.6,5.34568048,287024,0,Female,28
40032318990,12/29/2023,19:00:00.000,1,3,BRL,45,5.34568048,287024,0,Female,28
40032659824,12/29/2023,21:00:00.000,1,3,BRL,268,5.34568048,287024,0,Female,28
40031973763,12/29/2023,14:00:00.000,1,3,BRL,20.64,5.34568048,287024,82.6,Female,28
40031921822,12/29/2023,13:00:00.000,1,3,BRL,80,5.34568048,287024,37,Female,28
40032162681,12/29/2023,17:00:00.000,1,3,BRL,550,5.34568048,287024,45,Female,28
40031283620,12/28/2023,21:00:00.000,1,3,BRL,38,5.34568048,287024,0,Female,28
40031475655,12/28/2023,22:00:00.000,1,3,BRL,70.8,5.34568048,287024,92.5,Female,28
40030983288,12/28/2023,17:00:00.000,1,3,BRL,50,5.34568048,287024,107.55,Female,28
40031811084,12/29/2023,10:00:00.000,1,3,BRL,42,5.34568048,287024,186.14,Female,28
40030928491,12/28/2023,16:00:00.000,1,3,BRL,356.21,5.34568048,287024,423.67,Female,28
40029966524,12/27/2023,19:00:00.000,1,3,BRL,50,5.34568048,287024,0,Female,28
40030215225,12/27/2023,22:00:00.000,1,3,BRL,45.15,5.34568048,287024,156.21,Female,28
40029097437,12/26/2023,20:00:00.000,1,3,BRL,100,5.34568048,287024,0,Female,28
40029084120,12/26/2023,19:00:00.000,1,3,BRL,100,5.34568048,287024,269,Female,28
40029760932,12/27/2023,16:00:00.000,1,3,BRL,45.07,5.34568048,287024,123.94,Female,28
40029242363,12/26/2023,21:00:00.000,1,3,BRL,120,5.34568048,287024,19.83,Female,28
40028701953,12/26/2023,16:00:00.000,1,3,BRL,20.33,5.34568048,287024,0,Female,28
40027276585,12/24/2023,18:00:00.000,1,3,BRL,65.8,5.34568048,287024,0,Female,28
40026927776,12/24/2023,14:00:00.000,1,3,BRL,40.7,5.34568048,287024,65.53,Female,28
40026792711,12/24/2023,12:00:00.000,1,2,BRL,100,5.34568048,287024,40.97,Female,28
40014621526,12/14/2023,19:00:00.000,1,3,BRL,25,5.34568048,287361,0,Male,59
40031305007,12/28/2023,21:00:00.000,1,2,BRL,0.57,5.34568048,288249,0,Female,28
40031022860,12/28/2023,17:00:00.000,1,2,BRL,10.63,5.34568048,288249,9.57,Female,28
40024566484,12/22/2023,19:00:00.000,1,3,BRL,50,5.34568048,292635,0,Male,29
40034763419,12/31/2023,17:00:00.000,1,3,BRL,3.39,5.34568048,292803,0,Male,26
40034513977,12/31/2023,14:00:00.000,1,3,BRL,30,5.34568048,292803,0.67,Male,26
40034743872,12/31/2023,16:00:00.000,1,3,BRL,13.44,5.34568048,292803,161.16,Male,26
40033412754,12/30/2023,16:00:00.000,1,3,BRL,5,5.34568048,292803,0,Male,26
40033878613,12/30/2023,19:00:00.000,1,3,BRL,5,5.34568048,292803,0,Male,26
40033095303,12/30/2023,12:00:00.000,1,3,BRL,22,5.34568048,292803,0,Male,26
40033611917,12/30/2023,17:00:00.000,1,3,BRL,20,5.34568048,292803,0,Male,26
40033184481,12/30/2023,13:00:00.000,1,3,BRL,5,5.34568048,292803,2.58,Male,26
40033218073,12/30/2023,14:00:00.000,1,3,BRL,15.09,5.34568048,292803,2.51,Male,26
40031917290,12/29/2023,13:00:00.000,1,3,BRL,0.79,5.34568048,292803,0,Male,26
40031958702,12/29/2023,14:00:00.000,1,3,BRL,24,5.34568048,292803,0,Male,26
40032407671,12/29/2023,19:00:00.000,1,3,BRL,15,5.34568048,292803,0,Male,26
40032534154,12/29/2023,21:00:00.000,1,3,BRL,15,5.34568048,292803,0,Male,26
40031869239,12/29/2023,11:00:00.000,1,3,BRL,49,5.34568048,292803,53.9,Male,26
40031879402,12/29/2023,12:00:00.000,1,3,BRL,19.9,5.34568048,292803,24.79,Male,26
40031232457,12/28/2023,20:00:00.000,1,3,BRL,20,5.34568048,292803,0,Male,26
40031308035,12/28/2023,21:00:00.000,1,3,BRL,8.24,5.34568048,292803,0,Male,26
40031083335,12/28/2023,18:00:00.000,1,3,BRL,4.7,5.34568048,292803,8.24,Male,26
40030142982,12/27/2023,21:00:00.000,1,3,BRL,5.27,5.34568048,292803,0,Male,26
40029770573,12/27/2023,16:00:00.000,1,3,BRL,10.63,5.34568048,292803,16.59,Male,26
40029926620,12/27/2023,18:00:00.000,1,3,BRL,15.59,5.34568048,292803,21.57,Male,26
40029844637,12/27/2023,17:00:00.000,1,3,BRL,0.98,5.34568048,292803,0.59,Male,26
40030051731,12/27/2023,20:00:00.000,1,3,BRL,20,5.34568048,292803,5.27,Male,26
40029947103,12/27/2023,19:00:00.000,1,3,BRL,1.57,5.34568048,292803,1,Male,26
40030327800,12/27/2023,23:00:00.000,1,3,BRL,0.55,5.34568048,292803,0.7,Male,26
40030274739,12/27/2023,22:00:00.000,1,3,BRL,21,5.34568048,292803,69.55,Male,26
40028880591,12/26/2023,17:00:00.000,1,3,BRL,1.52,5.34568048,292803,0,Male,26
40029558216,12/27/2023,11:00:00.000,1,3,BRL,15,5.34568048,292803,0,Male,26
40029732045,12/27/2023,15:00:00.000,1,3,BRL,5,5.34568048,292803,0,Male,26
40029019174,12/26/2023,19:00:00.000,1,3,BRL,65,5.34568048,292803,0,Male,26
40029601246,12/27/2023,12:00:00.000,1,3,BRL,15,5.34568048,292803,22.25,Male,26
40029185681,12/26/2023,21:00:00.000,1,3,BRL,19.12,5.34568048,292803,4.12,Male,26
40029671695,12/27/2023,14:00:00.000,1,3,BRL,9.85,5.34568048,292803,2.62,Male,26
40028750436,12/26/2023,16:00:00.000,1,3,BRL,45.11,5.34568048,292803,16.63,Male,26
40028623722,12/26/2023,14:00:00.000,1,3,BRL,27.82,5.34568048,292803,0,Male,26
40028445816,12/26/2023,13:00:00.000,1,3,BRL,15,5.34568048,292803,2.79,Male,26
40026957396,12/24/2023,14:00:00.000,1,3,BRL,10,5.34568048,292803,0,Male,26
40027405004,12/24/2023,20:00:00.000,1,3,BRL,15,5.34568048,292803,0,Male,26
40027205872,12/24/2023,17:00:00.000,1,3,BRL,21.39,5.34568048,292803,0,Male,26
40027091338,12/24/2023,16:00:00.000,1,3,BRL,10.39,5.34568048,292803,1.39,Male,26
40027063254,12/24/2023,15:00:00.000,1,3,BRL,20,5.34568048,292803,348.39,Male,26
40025983874,12/23/2023,17:00:00.000,1,3,BRL,15,5.34568048,292803,0,Male,26
40026162431,12/23/2023,19:00:00.000,1,3,BRL,5,5.34568048,292803,0,Male,26
40026051382,12/23/2023,18:00:00.000,1,3,BRL,25,5.34568048,292803,0,Male,26
40025770117,12/23/2023,16:00:00.000,1,3,BRL,17,5.34568048,292803,2,Male,26
40024627111,12/22/2023,20:00:00.000,1,3,BRL,10,5.34568048,292803,0,Male,26
40025545167,12/23/2023,14:00:00.000,1,3,BRL,30,5.34568048,292803,0,Male,26
40024829862,12/22/2023,21:00:00.000,1,3,BRL,29,5.34568048,292803,0,Male,26
40023809712,12/22/2023,03:00:00.000,1,3,BRL,0.93,5.34568048,292803,0,Male,26
40024123493,12/22/2023,13:00:00.000,1,3,BRL,5,5.34568048,292803,0,Male,26
40023534185,12/21/2023,21:00:00.000,1,2,BRL,2,5.34568048,292803,0,Male,26
40023711389,12/21/2023,22:00:00.000,1,2,BRL,8,5.34568048,292803,0,Male,26
40024139542,12/22/2023,14:00:00.000,1,3,BRL,10.55,5.34568048,292803,0,Male,26
40024473489,12/22/2023,19:00:00.000,1,3,BRL,47.72,5.34568048,292803,0,Male,26
40023607486,12/21/2023,22:00:00.000,1,3,BRL,90.55,5.34568048,292803,170.93,Male,26
40024073715,12/22/2023,12:00:00.000,1,3,BRL,5,5.34568048,292803,0.55,Male,26
40024320636,12/22/2023,16:00:00.000,1,3,BRL,6.12,5.34568048,292803,1.12,Male,26
40024396121,12/22/2023,18:00:00.000,1,3,BRL,21,5.34568048,292803,7.72,Male,26
40023581848,12/21/2023,21:00:00.000,1,3,BRL,34.1,5.34568048,292803,2.66,Male,26
40022905204,12/21/2023,14:00:00.000,1,3,BRL,2.43,5.34568048,292803,0,Male,26
40022971563,12/21/2023,15:00:00.000,1,3,BRL,5,5.34568048,292803,0,Male,26
40023185671,12/21/2023,18:00:00.000,1,3,BRL,10,5.34568048,292803,0,Male,26
40023300761,12/21/2023,19:00:00.000,1,3,BRL,36,5.34568048,292803,21.02,Male,26
40022483757,12/20/2023,22:00:00.000,1,3,BRL,15,5.34568048,292803,29.58,Male,26
40022556648,12/21/2023,01:00:00.000,1,3,BRL,9.58,5.34568048,292803,36.28,Male,26
40022705507,12/21/2023,08:00:00.000,1,3,BRL,6.28,5.34568048,292803,12.43,Male,26
40023047259,12/21/2023,16:00:00.000,1,3,BRL,57.04,5.34568048,292803,2.04,Male,26
40023428581,12/21/2023,20:00:00.000,1,3,BRL,57.82,5.34568048,292803,15.79,Male,26
40021760230,12/20/2023,15:00:00.000,1,3,BRL,5.83,5.34568048,292803,0,Male,26
40022160239,12/20/2023,20:00:00.000,1,3,BRL,25,5.34568048,292803,0,Male,26
40022404754,12/20/2023,21:00:00.000,1,3,BRL,291,5.34568048,292803,0,Male,26
40021673437,12/20/2023,13:00:00.000,1,3,BRL,17,5.34568048,292803,7.08,Male,26
40021717339,12/20/2023,14:00:00.000,1,3,BRL,17,5.34568048,292803,0.75,Male,26
40020384319,12/19/2023,11:00:00.000,1,3,BRL,50,5.34568048,292803,0,Male,26
40021123441,12/19/2023,21:00:00.000,1,3,BRL,55.46,5.34568048,292803,316.52,Male,26
40021022548,12/19/2023,20:00:00.000,1,3,BRL,15,5.34568048,292803,8.94,Male,26
40020708548,12/19/2023,17:00:00.000,1,3,BRL,7.87,5.34568048,292803,33.25,Male,26
40020945536,12/19/2023,19:00:00.000,1,3,BRL,64.47,5.34568048,292803,24.09,Male,26
40019931536,12/18/2023,20:00:00.000,1,3,BRL,7.54,5.34568048,292803,0,Male,26
40020321029,12/19/2023,09:00:00.000,1,3,BRL,25,5.34568048,292803,0,Male,26
40019789691,12/18/2023,19:00:00.000,1,3,BRL,5,5.34568048,292803,22.54,Male,26
40019952849,12/18/2023,21:00:00.000,1,3,BRL,65.68,5.34568048,292803,2.68,Male,26
40018878803,12/17/2023,19:00:00.000,1,3,BRL,50,5.34568048,292803,0,Male,26
40018424401,12/17/2023,16:00:00.000,1,3,BRL,5,5.34568048,292803,0,Male,26
40018380875,12/17/2023,15:00:00.000,1,3,BRL,7.61,5.34568048,292803,0,Male,26
40019201533,12/17/2023,23:00:00.000,1,3,BRL,16.86,5.34568048,292803,4.92,Male,26
40018615758,12/17/2023,17:00:00.000,1,3,BRL,15,5.34568048,292803,3.99,Male,26
40018734383,12/17/2023,18:00:00.000,1,3,BRL,33.27,5.34568048,292803,9.28,Male,26
40018955585,12/17/2023,20:00:00.000,1,3,BRL,27.35,5.34568048,292803,94.41,Male,26
40019049277,12/17/2023,21:00:00.000,1,3,BRL,47.06,5.34568048,292803,3.28,Male,26
40019139953,12/17/2023,22:00:00.000,1,3,BRL,72.28,5.34568048,292803,75.94,Male,26
40017738688,12/17/2023,02:00:00.000,1,3,BRL,1.37,5.34568048,292803,0,Male,26
40018161902,12/17/2023,14:00:00.000,1,3,BRL,13,5.34568048,292803,15.61,Male,26
40018046721,12/17/2023,12:00:00.000,1,3,BRL,21.56,5.34568048,292803,1.56,Male,26
40016731411,12/16/2023,16:00:00.000,1,3,BRL,22,5.34568048,292803,7.62,Male,26
40015795402,12/15/2023,20:00:00.000,1,3,BRL,3.91,5.34568048,292803,0,Male,26
40016022487,12/15/2023,21:00:00.000,1,3,BRL,0.84,5.34568048,292803,0,Male,26
40015643637,12/15/2023,19:00:00.000,1,3,BRL,15,5.34568048,292803,3.91,Male,26
40014629099,12/14/2023,19:00:00.000,1,2,BRL,10,5.34568048,292803,0,Male,26
40014616610,12/14/2023,19:00:00.000,1,3,BRL,78.07,5.34568048,292803,28.07,Male,26
40027199332,12/24/2023,17:00:00.000,1,3,BRL,1.56,5.34568048,293352,0,Male,49
40023540342,12/21/2023,21:00:00.000,1,3,BRL,25,5.34568048,295270,0,Female,29
40014605297,12/14/2023,19:00:00.000,1,3,BRL,5,5.34568048,298665,0,Female,80
40033932123,12/30/2023,20:00:00.000,1,3,BRL,10,5.34568048,298992,17.75,Male,44
40033960320,12/30/2023,21:00:00.000,1,3,BRL,10,5.34568048,298992,21.74,Male,44
40032680924,12/29/2023,22:00:00.000,1,3,BRL,10,5.34568048,298992,13.78,Male,44
40032759994,12/30/2023,02:00:00.000,1,3,BRL,10,5.34568048,298992,21.35,Male,44
40032845596,12/30/2023,05:00:00.000,1,3,BRL,10,5.34568048,298992,24.31,Male,44
40031600563,12/29/2023,03:00:00.000,1,3,BRL,10,5.34568048,298992,0,Male,44
40029365818,12/27/2023,02:00:00.000,1,3,BRL,10,5.34568048,298992,18.49,Male,44
40026509163,12/24/2023,02:00:00.000,1,3,BRL,10,5.34568048,298992,0,Male,44
40026528370,12/24/2023,03:00:00.000,1,3,BRL,10,5.34568048,298992,0,Male,44
40025034780,12/23/2023,03:00:00.000,1,3,BRL,10,5.34568048,298992,23.79,Male,44
40017752314,12/17/2023,03:00:00.000,1,3,BRL,10,5.34568048,298992,14.96,Male,44
40016174872,12/16/2023,03:00:00.000,1,2,BRL,25,5.34568048,298992,42.93,Male,44
40020912886,12/19/2023,19:00:00.000,1,3,BRL,50,5.34568048,301349,72.4,Female,23
40021342278,12/19/2023,23:00:00.000,1,3,BRL,5,5.34568048,301349,8.6,Female,23
40017419200,12/16/2023,21:00:00.000,1,3,BRL,25,5.34568048,314454,0,Female,26
40022101432,12/20/2023,19:00:00.000,1,3,PEN,2,4.07629676,316522,2.26,Male,26
40017119589,12/16/2023,18:00:00.000,1,2,BRL,49.51,5.34568048,318588,0,Female,69
40016913951,12/16/2023,16:00:00.000,1,2,BRL,32.58,5.34568048,318588,64.51,Female,69
40018290098,12/17/2023,15:00:00.000,1,3,BRL,1,5.34568048,320005,0,Male,56
40018730002,12/17/2023,18:00:00.000,1,3,BRL,1,5.34568048,320005,0,Male,56
40021000606,12/19/2023,19:00:00.000,1,3,BRL,10,5.34568048,320452,32.5,Male,60
40019862804,12/18/2023,19:00:00.000,1,3,BRL,30,5.34568048,320452,58.5,Male,60
40015636451,12/15/2023,19:00:00.000,1,3,BRL,2.4,5.34568048,320452,0,Male,60
40014466230,12/14/2023,19:00:00.000,1,3,BRL,30,5.34568048,320452,0,Male,60
40017829997,12/17/2023,06:00:00.000,1,3,BRL,10,5.34568048,321923,19.5,Male,56
40033452853,12/30/2023,16:00:00.000,1,3,BRL,10.5,5.34568048,334602,0,Male,25
40033278468,12/30/2023,14:00:00.000,1,3,BRL,10,5.34568048,334602,0,Male,25
40033332182,12/30/2023,15:00:00.000,1,3,BRL,10,5.34568048,334602,101.29,Male,25
40033892441,12/30/2023,20:00:00.000,1,3,BRL,49,5.34568048,334602,250.15,Male,25
40034610059,12/31/2023,15:00:00.000,1,3,BRL,38,5.34568048,340780,0,Male,34
40033763445,12/30/2023,19:00:00.000,1,3,BRL,1,5.34568048,340780,0,Male,34
40032411175,12/29/2023,19:00:00.000,1,3,BRL,16,5.34568048,340780,0,Male,34
40031353424,12/28/2023,21:00:00.000,1,3,BRL,5,5.34568048,340780,0,Male,34
40031484206,12/28/2023,22:00:00.000,1,3,BRL,19,5.34568048,340780,41.5,Male,34
40030190705,12/27/2023,21:00:00.000,1,3,BRL,5,5.34568048,340780,0,Male,34
40026511456,12/24/2023,02:00:00.000,1,3,BRL,2,5.34568048,340780,0,Male,34
40026145947,12/23/2023,19:00:00.000,1,3,BRL,20,5.34568048,340780,0,Male,34
40023537698,12/21/2023,21:00:00.000,1,3,BRL,10,5.34568048,340780,0,Male,34
40020957055,12/19/2023,19:00:00.000,1,3,BRL,1,5.34568048,340780,0,Male,34
40019848360,12/18/2023,19:00:00.000,1,3,BRL,2,5.34568048,340780,0,Male,34
40020044424,12/18/2023,21:00:00.000,1,3,BRL,9,5.34568048,340780,0,Male,34
